Id,Weight_Daily,Weight_Intraday
20262,1952974.533722417,1562379.626977934
20263,1973105.546616981,1578484.4372935847
20264,1937517.0841810643,1550013.6673448517
20265,1857979.4475416024,1486383.5580332815
20266,1912758.407522152,1530206.7260177215
20267,2047529.0101751569,1638023.208140126
20268,2061958.4596243328,1649566.7676994663
20269,2066901.0194530047,1653520.8155624038
20270,1666276.7141404059,1333021.371312325
20271,2501232.5771920467,2000986.0617536372
20272,2032631.0427162985,1626104.8341730388
20273,1664598.502201179,1331678.8017609434
20274,2392601.573314056,1914081.258651244
20275,1831302.625633892,1465042.1005071138
20276,1587088.167368553,1269670.5338948427
20277,2165103.805599546,1732083.044479637
20278,2181817.8297805083,1745454.2638244068
20279,1783332.9135201762,1426666.3308161409
20280,1803713.6803563128,1442970.9442850503
20281,2173249.1121116583,1738599.2896893262
20282,1911629.3057885743,1529303.4446308594
20283,1851091.7344072296,1480873.387525784
20284,2018603.4284872904,1614882.7427898324
20285,1480056.5931576858,1184045.2745261488
20286,1857326.1086536928,1485860.8869229546
20287,1585410.879720301,1268328.7037762406
20288,2008465.8384409728,1606772.6707527782
20289,1572276.2587643228,1257821.0070114585
20290,1563248.9649726318,1250599.1719781056
20291,1735383.1385833626,1388306.51086669
20292,2457077.091521713,1965661.6732173704
20293,2082234.35674117,1665787.485392936
20294,1772108.6546505294,1417686.9237204238
20295,1948338.2949120372,1558670.63592963
20296,1566456.2781802076,1253165.0225441658
20297,1805706.9482157703,1444565.5585726162
20298,1888900.641726404,1511120.513381123
20299,1757389.9627885318,1405911.9702308257
20300,2162704.580456735,1730163.6643653882
20301,1709395.1611274783,1367516.128901983
20302,1644282.0546635543,1315425.6437308437
20303,1944735.922189264,1555788.737751411
20304,1336461.251600896,1069169.0012807169
20305,1717396.4022933715,1373917.1218346974
20306,2061743.395687856,1649394.7165502843
20307,2066384.5293470053,1653107.6234776047
20308,1711890.6359017363,1369512.508721389
20309,1628487.3773253404,1302789.9018602723
20310,1936920.076663244,1549536.0613305946
20311,1723097.6486557978,1378478.1189246385
20312,2210781.6162351226,1768625.2929880982
20313,1545049.0945277025,1236039.2756221618
20314,1798604.1616604796,1438883.3293283838
20315,2180561.2312213136,1744448.984977051
20316,1675536.8166879881,1340429.4533503905
20317,1786789.7320961892,1429431.7856769513
20318,1676264.0168960902,1341011.2135168721
20319,1659075.5040575312,1327260.403246025
20320,1913640.63142731,1530912.5051418482
20321,2112843.856458475,1690275.0851667796
20322,1978608.6247215632,1582886.8997772504
20323,2204973.69429343,1763978.955434744
20324,1944662.8994794616,1555730.3195835697
20325,2193792.1307357573,1755033.704588606
20326,2343249.0778201404,1874599.2622561124
20327,1696402.769999496,1357122.215999597
20328,2532904.5870652697,2026323.669652216
20329,1977321.2490315854,1581856.9992252684
20330,1601052.4333387422,1280841.9466709937
20331,2212533.7486767657,1770026.9989414124
20332,1824164.170806516,1459331.3366452132
20333,1978522.3169554472,1582817.853564358
20334,2398979.067678516,1919183.2541428132
20335,1741574.143741997,1393259.3149935976
20336,2634026.3688241574,2107221.095059326
20337,1856442.3866055203,1485153.9092844164
20338,1832192.174885992,1465753.7399087937
20339,1883204.783244592,1506563.8265956738
20340,1987576.3053619685,1590061.0442895747
20341,1792381.949828119,1433905.5598624954
20342,1899280.6903358959,1519424.5522687163
20343,2420065.6008818056,1936052.4807054445
20344,1905261.7095062963,1524209.3676050368
20345,1930428.676646367,1544342.9413170938
20346,1786467.5966224482,1429174.0772979585
20347,2024054.333641424,1619243.466913139
20348,2037200.7246650585,1629760.579732047
20349,1890999.75057682,1512799.8004614562
20350,2030753.5984783173,1624602.878782654
20351,1816156.7386576,1452925.3909260803
20352,1932985.370689908,1546388.2965519263
20353,2032535.499997424,1626028.3999979394
20354,1435995.7288127337,1148796.583050187
20355,1699424.4094958487,1359539.527596679
20356,1702352.201894207,1361881.7615153654
20357,1747714.452662095,1398171.5621296759
20358,1913654.2777135759,1530923.4221708602
20359,1953705.2140064081,1562964.1712051262
20360,2163084.5853550504,1730467.6682840404
20361,1755272.8145456254,1404218.2516365002
20362,2245771.9664211404,1796617.5731369124
20363,1562107.7138795063,1249686.171103605
20364,1605783.3152739303,1284626.6522191442
20365,1787908.7943377732,1430327.0354702184
20366,2188073.3920276505,1750458.7136221202
20367,1874001.619376577,1499201.295501262
20368,1628565.8609776918,1302852.6887821537
20369,1821480.917438334,1457184.7339506669
20370,1624819.2141712657,1299855.3713370124
20371,2048979.8665787173,1639183.893262974
20372,1934504.778160864,1547603.822528691
20373,1712813.1050177137,1370250.484014171
20374,1754413.8793223968,1403531.1034579177
20375,1565653.733997805,1252522.987198244
20376,1488975.9508302903,1191180.7606642323
20377,1719101.9375622475,1375281.5500497979
20378,1547009.9348330498,1237607.9478664396
20379,1694417.7489012082,1355534.1991209665
20380,1902523.9791552087,1522019.1833241673
20381,1674568.2618246137,1339654.609459691
20382,1976650.947580661,1581320.7580645285
20383,1919206.587361104,1535365.2698888832
20384,2059647.714185057,1647718.171348046
20385,1894918.828860316,1515935.0630882522
20386,1622784.5102062402,1298227.6081649922
20387,1696692.4129425914,1357353.930354073
20388,1623185.8916151337,1298548.713292107
20389,2265864.763779444,1812691.8110235548
20390,1662279.3261985797,1329823.4609588636
20391,1817310.2636189028,1453848.2108951225
20392,1820312.3496532054,1456249.879722564
20393,1797503.7007743344,1438002.9606194675
20394,2267109.350036039,1813687.4800288312
20395,2053275.7416068984,1642620.5932855192
20396,2014910.9261390874,1611928.74091127
20397,1989377.897156861,1591502.3177254887
20398,1516868.6756657574,1213494.9405326059
20399,1534862.458697856,1227889.9669582848
20400,1659448.2766780546,1327558.6213424436
20401,1911161.4978351318,1528929.198268105
20402,1887839.682968755,1510271.746375004
20403,1679554.062359723,1343643.2498877787
20404,1705367.323916255,1364293.859133004
20405,1711345.2580317762,1369076.206425421
20406,1818712.7752330925,1454970.220186474
20407,1717823.6703237956,1374258.9362590364
20408,1942369.980927737,1553895.9847421898
20409,2187829.87403102,1750263.8992248157
20410,1792483.232661389,1433986.5861291115
20411,1761004.8978355406,1408803.9182684326
20412,2538650.1059127226,2030920.0847301781
20413,2140382.4039715976,1712305.9231772781
20414,1971713.4016849787,1577370.7213479832
20415,1674530.252620026,1339624.2020960206
20416,1600184.4559578581,1280147.5647662864
20417,2059539.022770361,1647631.2182162884
20418,1667044.7442676614,1333635.7954141288
20419,1650932.7195038232,1320746.1756030587
20420,2184775.237072261,1747820.189657809
20421,2111930.2681834074,1689544.2145467259
20422,1550746.992824307,1240597.5942594456
20423,1643908.602054827,1315126.8816438613
20424,1876318.85900312,1501055.087202496
20425,1890479.9982185587,1512383.998574847
20426,1754202.1925574816,1403361.7540459852
20427,2132019.256989925,1705615.4055919403
20428,1957123.83993627,1565699.0719490158
20429,1827683.8242368272,1462147.0593894618
20430,1913760.126331594,1531008.1010652753
20431,1710746.2486344797,1368596.9989075835
20432,1907239.25460776,1525791.4036862075
20433,1596856.0663918275,1277484.853113462
20434,1967303.2086884668,1573842.5669507738
20435,2044461.592290341,1635569.2738322732
20436,2186252.487619481,1749001.990095585
20437,1838537.07463144,1470829.6597051516
20438,1751887.5486377971,1401510.0389102376
20439,1568530.9629877473,1254824.7703901979
20440,1785500.2353597088,1428400.1882877669
20441,1741680.5666538773,1393344.453323102
20442,1876304.269533092,1501043.4156264737
20443,2031686.4613281256,1625349.1690625004
20444,1742150.3249787234,1393720.2599829787
20445,1444864.5544033488,1155891.6435226786
20446,1997393.6915907585,1597914.953272607
20447,1678789.5061080325,1343031.604886426
20448,1712535.3164850234,1370028.2531880187
20449,1973069.9596471712,1578455.967717737
20450,1884481.0227749003,1507584.8182199204
20451,1993531.4708827587,1594825.176706207
20452,1789409.9269817257,1431527.9415853806
20453,1741749.785213133,1393399.8281705065
20454,1618298.2952734288,1294638.636218743
20455,1804350.1379923518,1443480.1103938816
20456,1829388.2056854528,1463510.5645483618
20457,1649570.061907093,1319656.0495256744
20458,2072664.907846048,1658131.9262768382
20459,2002960.1614881041,1602368.1291904834
20460,1747408.4354724328,1397926.7483779462
20461,1631427.884225006,1305142.3073800048
20462,1716840.9207273074,1373472.736581846
20463,1624411.719753426,1299529.375802741
20464,1899565.2658420296,1519652.2126736238
20465,2005810.189933705,1604648.151946964
20466,2387364.369076386,1909891.4952611087
20467,2464101.9811354843,1971281.5849083874
20468,1530002.2465091632,1224001.7972073304
20469,1838511.7734470288,1470809.418757623
20470,1858407.5706011208,1486726.0564808962
20471,1809703.2947543568,1447762.6358034855
20472,1789797.1072757645,1431837.6858206117
20473,1619778.4638850854,1295822.7711080685
20474,1629661.12588125,1303728.900705
20475,1735607.7076137946,1388486.1660910356
20476,1728713.9564585418,1382971.1651668334
20477,1727726.4905767269,1382181.1924613817
20478,1427616.4405134455,1142093.1524107563
20479,1702580.3877525325,1362064.310202026
20480,1610665.9041339532,1288532.7233071623
20481,2180968.0469374307,1744774.437549945
20482,1688118.17497149,1350494.539977192
20483,2105712.730673901,1684570.1845391206
20484,1695995.803645764,1356796.6429166112
20485,1737186.2727623882,1389749.0182099105
20486,1573104.630763659,1258483.7046109277
20487,2369124.0605002185,1895299.248400175
20488,1922057.2578771184,1537645.8063016946
20489,1694400.982714251,1355520.7861714005
20490,2004765.2873800248,1603812.2299040197
20491,2144063.651519665,1715250.9212157319
20492,2029254.9250782558,1623403.9400626046
20493,1683655.293855929,1346924.2350847432
20494,1486310.4764951763,1189048.381196141
20495,2061269.7110196385,1649015.768815711
20496,1648195.013559678,1318556.0108477424
20497,1635613.0195457828,1308490.4156366263
20498,1614683.3809692827,1291746.7047754258
20499,2106805.526434586,1685444.4211476687
20500,1951230.959503144,1560984.7676025154
20501,1502621.69261363,1202097.3540909041
20502,2410231.044111393,1928184.8352891144
20503,1679012.620278921,1343210.0962231369
20504,1932982.7327167392,1546386.1861733913
20505,1866101.0229428504,1492880.8183542802
20506,1685493.3434301668,1348394.6747441336
20507,1827368.3135126345,1461894.6508101076
20508,1753476.67238108,1402781.337904864
20509,1884474.4690650841,1507579.5752520668
20510,2137130.306823294,1709704.2454586357
20511,2322467.1323351883,1857973.7058681503
20512,2236684.0127759445,1789347.2102207555
20513,2376930.510891914,1901544.4087135312
20514,1868136.966033485,1494509.572826788
20515,2355538.579572896,1884430.863658317
20516,1891978.1369469515,1513582.5095575613
20517,2517270.3173659365,2013816.253892749
20518,1611209.7448023304,1288967.795841864
20519,2085669.9905049384,1668535.9924039503
20520,1530181.000480154,1224144.8003841229
20521,1734551.9650676136,1387641.572054091
20522,1467608.445010371,1174086.756008297
20523,1607689.7490599446,1286151.799247956
20524,2305201.6802512114,1844161.3442009687
20525,2284543.76212224,1827635.009697792
20526,1835692.743467924,1468554.1947743387
20527,1940881.8906705868,1552705.5125364694
20528,1453602.9342312028,1162882.3473849623
20529,1603601.7609943962,1282881.4087955172
20530,1979574.9546604063,1583659.9637283252
20531,1661510.859623235,1329208.687698588
20532,1583154.8472884945,1266523.8778307957
20533,1506475.7045882756,1205180.5636706206
20534,2337646.3522638297,1870117.0818110642
20535,1795696.4854882618,1436557.1883906096
20536,1515129.3916106329,1212103.5132885058
20537,1941516.7901789453,1553213.4321431562
20538,1866572.2675110318,1493257.8140088252
20539,2411735.348383815,1929388.2787070519
20540,1540771.6487962569,1232617.3190370055
20541,1446145.940794903,1156916.7526359227
20542,2358454.8977434337,1886763.9181947468
20543,1980916.821156681,1584733.4569253444
20544,1840062.9358342453,1472050.348667397
20545,1876162.18155744,1500929.7452459515
20546,1620568.3882340402,1296454.7105872324
20547,1687065.0119057382,1349652.0095245906
20548,1678135.87449284,1342508.6995942718
20549,1630883.9575174334,1304707.166013947
20550,1905227.6240206128,1524182.0992164896
20551,1801255.5662912503,1441004.4530330002
20552,1493649.5923153013,1194919.6738522414
20553,1743788.5763910091,1395030.8611128072
20554,2372212.9549845885,1897770.363987671
20555,2521024.909120406,2016819.9272963246
20556,1610064.936145857,1288051.9489166855
20557,1659595.800136912,1327676.6401095295
20558,2151468.3519116673,1721174.6815293338
20559,1696402.7576148116,1357122.2060918494
20560,2110604.263460876,1688483.410768701
20561,1613985.802170966,1291188.6417367728
20562,1769872.509802703,1415898.0078421624
20563,1866662.1088529376,1493329.6870823503
20564,1757234.0283930546,1405787.2227144437
20565,1789722.059324555,1431777.6474596441
20566,1537986.7458636803,1230389.3966909442
20567,1811030.9657996744,1448824.772639739
20568,1597557.8580434015,1278046.2864347212
20569,2572895.775419569,2058316.6203356555
20570,1767397.2628769013,1413917.8103015209
20571,1898157.4047148668,1518525.9237718938
20572,1753561.6136308587,1402849.290904687
20573,2066264.9059210576,1653011.924736846
20574,1573836.7205971102,1259069.3764776886
20575,2503416.807504235,2002733.4460033881
20576,1571788.0777533466,1257430.4622026773
20577,1890229.8806259003,1512183.9045007203
20578,1850530.2923843262,1480424.233907461
20579,1530166.2839147826,1224133.0271318262
20580,1912828.549070544,1530262.8392564354
20581,2343898.3628235757,1875118.690258861
20582,1843990.5359371002,1475192.4287496796
20583,1662275.7752846763,1329820.6202277408
20584,1800536.302651055,1440429.0421208441
20585,1681353.4348319238,1345082.7478655388
20586,1879155.8103264715,1503324.6482611771
20587,1550463.7676925259,1240371.014154021
20588,1794599.6921639843,1435679.7537311874
20589,2020202.4967593718,1616161.9974074976
20590,1658137.745859312,1326510.1966874495
20591,2145835.856860092,1716668.6854880734
20592,1970166.627360446,1576133.3018883571
20593,1907828.1871833096,1526262.5497466482
20594,1623966.2659304664,1299173.0127443732
20595,1702955.150654577,1362364.1205236616
20596,1714819.9649870812,1371855.971989665
20597,1994835.3406875462,1595868.2725500376
20598,1489113.7550010022,1191291.0040008018
20599,2001415.0701775518,1601132.0561420415
20600,1785895.0910970897,1428716.0728776716
20601,1643525.2887602262,1314820.2310081809
20602,1738230.847825615,1390584.678260492
20603,2201346.025005388,1761076.8200043102
20604,1804095.3722701462,1443276.2978161168
20605,1556125.4911669341,1244900.392933547
20606,1730479.9507434634,1384383.9605947707
20607,2173656.0809192816,1738924.8647354252
20608,1761448.865869954,1409159.092695963
20609,1633163.6063443162,1306530.885075453
20610,1545841.0148052708,1236672.8118442171
20611,1682248.1364435162,1345798.509154813
20612,1918414.0770091303,1534731.261607304
20613,1613676.4009722704,1290941.1207778165
20614,1660120.237873685,1328096.190298948
20615,2601528.4793758653,2081222.7835006928
20616,1784909.395458376,1427927.5163667009
20617,1597654.523995751,1278123.6191966007
20618,1679658.2858871922,1343726.6287097535
20619,1777453.7291338518,1421962.9833070815
20620,2071398.791288497,1657119.0330307975
20621,2052187.6725240976,1641750.1380192782
20622,1993849.960979417,1595079.9687835334
20623,1908741.9643467744,1526993.5714774197
20624,1601609.680529033,1281287.744423227
20625,1844587.793371796,1475670.2346974371
20626,2219905.121139595,1775924.096911676
20627,1778542.5089627053,1422834.0071701643
20628,2195801.4332583416,1756641.1466066737
20629,1709193.0578342115,1367354.4462673694
20630,1578870.2221101813,1263096.177688145
20631,1904616.2281146748,1523692.9824917398
20632,1991842.067811702,1593473.6542493615
20633,2448462.2399959117,1958769.7919967298
20634,2075922.655634215,1660738.1245073718
20635,1710351.6518724498,1368281.3214979598
20636,2289208.9812248438,1831367.1849798744
20637,1953715.9338651719,1562972.7470921369
20638,1779129.7759210996,1423303.8207368797
20639,2220046.286569236,1776037.0292553885
20640,1614045.864015473,1291236.6912123784
20641,2326103.2808061773,1860882.6246449417
20642,1734055.0101176503,1387244.0080941205
20643,2091953.5414847576,1673562.8331878062
20644,1548827.955596673,1239062.3644773385
20645,2052251.688285007,1641801.3506280056
20646,1970953.7908690958,1576763.0326952762
20647,1818039.0224764543,1454431.2179811634
20648,1715242.760751048,1372194.2086008384
20649,1693418.6237333794,1354734.8989867035
20650,2362918.095507824,1890334.476406259
20651,2207960.88273021,1766368.7061841683
20652,1945825.717689743,1556660.5741517944
20653,1685601.5342514543,1348481.2274011637
20654,2137324.850427714,1709859.8803421715
20655,1606098.0529204388,1284878.4423363511
20656,1828872.695652361,1463098.1565218884
20657,1687566.7496389244,1350053.3997111395
20658,1738925.5159918356,1391140.4127934685
20659,1727280.066936105,1381824.053548884
20660,1793263.4375147284,1434610.7500117824
20661,1806604.3460809616,1445283.4768647694
20662,1622551.5114020412,1298041.2091216329
20663,1972699.4329403087,1578159.5463522472
20664,1865353.582725764,1492282.8661806108
20665,2391763.495935123,1913410.7967480985
20666,1546599.4674475354,1237279.5739580283
20667,1627398.0879115032,1301918.4703292022
20668,1753499.1901315772,1402799.352105262
20669,1745729.572874699,1396583.6582997595
20670,1906043.6520281842,1524834.9216225469
20671,2031526.82841992,1625221.4627359356
20672,1807823.134124,1446258.5072991997
20673,1790550.5280515612,1432440.422441249
20674,1777184.9131570142,1421747.9305256112
20675,1855107.3956968384,1484085.9165574706
20676,1540702.6386776278,1232562.1109421023
20677,2195335.354869584,1756268.2838956674
20678,2030981.4004272127,1624785.1203417706
20679,1910178.8073609138,1528143.045888731
20680,1709584.5695916119,1367667.6556732894
20681,2056767.9809764703,1645414.3847811762
20682,1726285.8781921815,1381028.7025537454
20683,1508015.6695540634,1206412.5356432507
20684,1923147.8475789502,1538518.2780631604
20685,1763177.8025143263,1410542.2420114612
20686,2108389.701106745,1686711.760885396
20687,1923722.939761528,1538978.3518092225
20688,1525261.0733236189,1220208.8586588951
20689,2046670.0455662613,1637336.0364530091
20690,1746787.5398801342,1397430.0319041072
20691,1823402.5357182529,1458722.0285746022
20692,1884854.91365075,1507883.9309206004
20693,1938423.4959326785,1550738.7967461431
20694,2146575.187635325,1717260.15010826
20695,1790565.3557721882,1432452.2846177502
20696,1722601.8348509069,1378081.4678807256
20697,1578286.9390590664,1262629.551247253
20698,1819174.4379304363,1455339.5503443491
20699,2378001.179964727,1902400.9439717813
20700,2014431.831774077,1611545.465419262
20701,2126839.742919387,1701471.7943355094
20702,1600172.3355713368,1280137.8684570696
20703,1689409.7513168643,1351527.8010534914
20704,1819068.119031368,1455254.4952250943
20705,1783381.9482362794,1426705.5585890238
20706,1930132.4325215355,1544105.9460172285
20707,1636848.6225870466,1309478.8980696374
20708,1408128.3290198075,1126502.6632158458
20709,1603008.954610881,1282407.1636887048
20710,2099756.093670515,1679804.8749364119
20711,1760915.9271849997,1408732.7417479998
20712,1614673.3416544124,1291738.67332353
20713,1921977.8962179176,1537582.316974334
20714,2099404.273678408,1679523.4189427262
20715,1884054.887040976,1507243.9096327804
20716,1700136.1336210254,1360108.9068968205
20717,1706908.525049632,1365526.8200397056
20718,1831064.050214341,1464851.2401714728
20719,2024381.1788576653,1619504.9430861324
20720,1757368.843234963,1405895.0745879705
20721,1747014.4869371897,1397611.5895497515
20722,1744074.934449202,1395259.9475593616
20723,1727966.8561533294,1382373.4849226635
20724,1709154.5780524288,1367323.6624419426
20725,1485342.4383784088,1188273.9507027266
20726,1933446.907777443,1546757.5262219543
20727,1787772.6444719029,1430218.1155775222
20728,1563020.8577468214,1250416.6861974571
20729,1948497.672635601,1558798.1381084812
20730,1929039.4435126826,1543231.5548101459
20731,1893601.96578204,1514881.5726256315
20732,2037382.3550472327,1629905.8840377862
20733,2101354.353404844,1681083.4827238752
20734,1558801.9586230838,1247041.5668984668
20735,1722831.8555256934,1378265.484420555
20736,2267997.1086182264,1814397.686894581
20737,1869176.8505583832,1495341.4804467063
20738,1434737.4216006116,1147789.9372804894
20739,2004840.5387151984,1603872.4309721591
20740,1454295.528670467,1163436.4229363736
20741,2004420.205175989,1603536.1641407912
20742,1695978.74695578,1356782.997564624
20743,1454753.642595795,1163802.9140766358
20744,2063993.32111196,1651194.6568895674
20745,1842897.9499785681,1474318.3599828545
20746,2008703.8871056084,1606963.1096844866
20747,1868857.4346302887,1495085.947704231
20748,1971142.2991774543,1576913.8393419636
20749,1887743.246363644,1510194.5970909146
20750,1569257.230547851,1255405.7844382806
20751,1996775.693125389,1597420.5545003111
20752,1774316.5128273075,1419453.2102618462
20753,2036123.5259961127,1628898.8207968904
20754,1651252.142906057,1321001.7143248457
20755,1696242.4471743419,1356993.9577394736
20756,2009446.8843778684,1607557.5075022946
20757,1859595.5028841016,1487676.4023072813
20758,1854630.7309691287,1483704.584775303
20759,2151541.184108246,1721232.947286597
20760,2277466.481658888,1821973.1853271103
20761,1917124.7936794884,1533699.834943591
20762,1643226.13612202,1314580.908897616
20763,1959743.6995129269,1567794.9596103416
20764,1604834.2720029391,1283867.4176023514
20765,1747644.3821993312,1398115.505759465
20766,1684288.2799106748,1347430.6239285395
20767,1603679.8794550956,1282943.9035640764
20768,1862571.3839275013,1490057.1071420012
20769,1666561.8565581238,1333249.4852464988
20770,1778173.544466761,1422538.8355734085
20771,1526157.0557647443,1220925.6446117954
20772,1774810.2717903203,1419848.2174322563
20773,2067633.878010004,1654107.102408003
20774,1937908.2516798729,1550326.601343898
20775,1954386.5849302453,1563509.2679441962
20776,1787293.5198616371,1429834.8158893096
20777,1816506.4850087173,1453205.188006974
20778,2190503.5054956283,1752402.8043965031
20779,1860459.3353635687,1488367.468290855
20780,1736448.678595079,1389158.9428760635
20781,2038366.820500089,1630693.4564000715
20782,1829812.350370944,1463849.8802967553
20783,1728326.8586279126,1382661.48690233
20784,1740733.182326036,1392586.5458608286
20785,1713760.2996401496,1371008.2397121198
20786,1670252.8230508715,1336202.258440697
20787,1547904.062745917,1238323.2501967335
20788,1941637.3375090647,1553309.8700072519
20789,1547308.9458949463,1237847.156715957
20790,2269040.355814899,1815232.284651919
20791,1925771.4290561646,1540617.1432449315
20792,1980897.6045499444,1584718.0836399556
20793,1902435.0090691103,1521948.0072552885
20794,2517305.297371389,2013844.2378971109
20795,1917469.3014538784,1533975.4411631024
20796,2067163.1037935547,1653730.4830348438
20797,1751766.9722544462,1401413.577803557
20798,2722719.348451537,2178175.4787612297
20799,1713075.0760569284,1370460.0608455427
20800,2326535.1869889186,1861228.1495911344
20801,1806262.0823929145,1445009.6659143313
20802,1595852.1563004688,1276681.725040375
20803,2594818.588854364,2075854.8710834912
20804,2361373.493546909,1889098.7948375272
20805,1714420.0640936603,1371536.0512749285
20806,1852268.1048502915,1481814.483880233
20807,1983101.6130664863,1586481.290453189
20808,2110761.781802265,1688609.4254418118
20809,1607025.8755310418,1285620.7004248337
20810,1731295.4842168484,1385036.3873734786
20811,2144481.6275503607,1715585.3020402892
20812,1897035.2375724209,1517628.1900579366
20813,1597093.015471558,1277674.4123772464
20814,2044499.1324393938,1635599.305951515
20815,2097526.975316711,1678021.5802533687
20816,2745086.7058719224,2196069.3646975383
20817,2134682.8444961705,1707746.2755969362
20818,2068464.7804272696,1654771.8243418157
20819,2815868.753055173,2252695.0024441388
20820,1990040.1621858247,1592032.12974866
20821,1494111.078802381,1195288.8630419043
20822,2577856.9253075626,2062285.5402460496
20823,1706195.1505816346,1364956.1204653077
20824,1810986.984297447,1448789.5874379573
20825,2043542.5653169318,1634834.052253545
20826,1727175.304781366,1381740.243825093
20827,1575270.4146631437,1260216.331730515
20828,2065048.0061427285,1652038.4049141826
20829,2111856.5622981163,1689485.249838493
20830,1680229.38677512,1344183.509420096
20831,1611672.1456592472,1289337.7165273977
20832,1594078.8628310098,1275263.0902648077
20833,1625025.545227814,1300020.4361822512
20834,1750563.400900924,1400450.720720739
20835,1520902.2525416296,1216721.8020333038
20836,1927808.964120857,1542247.1712966857
20837,1946364.778579568,1557091.822863654
20838,1684770.8320052063,1347816.665604165
20839,1809006.1244498102,1447204.8995598485
20840,1747272.86349256,1397818.290794048
20841,1894376.380463419,1515501.1043707354
20842,1754620.2684878763,1403696.2147903012
20843,1755635.2607759454,1404508.2086207562
20844,1956298.270221762,1565038.6161774097
20845,1632631.768383202,1306105.4147065615
20846,2248376.2671361403,1798701.0137089118
20847,1915806.1058699118,1532644.8846959297
20848,1659038.192775457,1327230.5542203654
20849,1948680.403380822,1558944.3227046574
20850,1741682.9577343538,1393346.366187483
20851,2150545.109968312,1720436.0879746492
20852,1887578.1897334524,1510062.551786762
20853,1775720.6900883869,1420576.55207071
20854,1896447.7592865748,1517158.2074292598
20855,1775068.4695726181,1420054.7756580943
20856,2886309.103614315,2309047.282891452
20857,1646091.5472680915,1316873.2378144732
20858,1783020.3117873422,1426416.2494298737
20859,2118009.6484226226,1694407.7187380982
20860,1497161.0873243827,1197728.869859506
20861,2465381.4544636304,1972305.1635709044
20862,1687264.5991693854,1349811.679335508
20863,1961944.8069477528,1569555.8455582026
20864,1619600.7464210303,1295680.5971368244
20865,2486843.093255233,1989474.474604186
20866,1543058.4654502445,1234446.7723601956
20867,1771870.2480540662,1417496.198443253
20868,1601657.8215010741,1281326.2572008593
20869,1754056.438128227,1403245.1505025816
20870,2022107.9802149031,1617686.3841719222
20871,2043552.596845488,1634842.0774763904
20872,1912877.6343387656,1530302.1074710125
20873,1582164.10663377,1265731.285307016
20874,2015640.6713131675,1612512.537050534
20875,2239944.052417788,1791955.2419342303
20876,1808331.6484687303,1446665.3187749845
20877,1986530.8417537631,1589224.6734030102
20878,1546346.7335807646,1237077.386864612
20879,2385365.1917791343,1908292.1534233075
20880,2054474.4697836256,1643579.5758269003
20881,2040577.7462659741,1632462.197012779
20882,1873173.6760674897,1498538.9408539918
20883,1870582.994705188,1496466.3957641504
20884,1691440.9999080203,1353152.7999264162
20885,2035070.677364861,1628056.541891889
20886,2045259.8201061941,1636207.8560849554
20887,1733902.4270582213,1387121.941646577
20888,2014870.8589481425,1611896.6871585138
20889,1998514.359072442,1598811.4872579537
20890,1742932.8304672346,1394346.264373788
20891,1759999.2925299918,1407999.4340239938
20892,2108197.5063820416,1686558.005105633
20893,2145534.379657511,1716427.503726009
20894,1602173.7688817037,1281739.015105363
20895,2050318.718345104,1640254.9746760826
20896,1961489.231260272,1569191.3850082173
20897,1700972.5023043656,1360778.0018434923
20898,1743565.5481910089,1394852.438552807
20899,1986899.089435302,1589519.2715482416
20900,2006279.4887519004,1605023.5910015204
20901,1999111.4261765482,1599289.1409412385
20902,1847617.5611352508,1478094.048908201
20903,1766623.8900105562,1413299.112008445
20904,1508480.2894309503,1206784.2315447605
20905,1598282.217489431,1278625.7739915447
20906,1792379.7775225346,1433903.8220180278
20907,1800167.8533145054,1440134.2826516042
20908,1635279.370642078,1308223.4965136624
20909,2393128.2505480205,1914502.600438416
20910,1641887.250737485,1313509.800589988
20911,1832124.2199644847,1465699.3759715878
20912,1651300.3309550053,1321040.2647640042
20913,1910684.0347355688,1528547.2277884546
20914,1636428.415264884,1309142.7322119074
20915,1784247.446719123,1427397.9573752985
20916,1768385.6413790928,1414708.5131032742
20917,1828174.570756971,1462539.6566055766
20918,2037812.9795429918,1630250.383634393
20919,1926417.7312926324,1541134.185034106
20920,1498827.4140809008,1199061.9312647209
20921,1763300.1760200162,1410640.140816013
20922,1852789.4511974787,1482231.5609579831
20923,1950228.399226476,1560182.7193811808
20924,1863953.705794811,1491162.9646358485
20925,1436192.6138292826,1148954.0910634259
20926,1897037.760689133,1517630.2085513063
20927,1817384.0354344384,1453907.2283475506
20928,1708558.0228799863,1366846.418303989
20929,2229773.9032906825,1783819.122632546
20930,1980125.8662287984,1584100.6929830385
20931,1696388.716838418,1357110.9734707344
20932,1746140.1696356481,1396912.1357085186
20933,2572945.6856659544,2058356.548532764
20934,1771616.9285986738,1417293.5428789388
20935,1770156.0381449345,1416124.8305159474
20936,1896591.6792287915,1517273.343383033
20937,2600321.1991742537,2080256.9593394028
20938,1951602.5978729925,1561282.078298394
20939,1447551.3126771722,1158041.0501417378
20940,2004276.6534826644,1603421.3227861312
20941,1773311.3276476678,1418649.062118134
20942,1477733.918207104,1182187.134565683
20943,2143886.0075890827,1715108.8060712658
20944,1660868.8824981789,1328695.1059985429
20945,1466097.8019461397,1172878.2415569115
20946,1642717.7274622838,1314174.1819698268
